long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
1,12.3,5.9,0,0,0,1,1
1,14.0,6.4,0,1,1,0,0
1,13.0,5.8,1,0,0,0,1
1,13.0,5.8,1,0,0,0,1
1,13.0,6.4,1,0,1,0,1
1,13.5,5.6,1,0,0,0,1
1,13.0,5.8,1,0,0,0,1
1,12.3,5.9,0,0,0,1,1
0,12.2,6.6,1,0,1,0,0
0,14.2,5.6,1,1,1,1,0
1,13.0,6.4,1,0,1,0,1
1,12.8,5.2,1,1,1,1,0
1,15.0,7.0,1,1,0,1,0
1,15.0,7.0,1,1,0,1,0
1,11.6,6.2,0,0,1,0,1
1,12.8,5.2,1,1,1,1,0
1,13.0,6.4,1,0,1,0,1
1,13.0,6.4,1,0,1,0,1
1,15.0,7.0,1,1,0,1,0
1,11.6,6.2,0,0,1,0,1
1,12.3,5.9,0,0,0,1,1
1,13.5,5.6,1,0,0,0,1
1,15.0,7.0,1,1,0,1,0
1,13.5,5.6,1,0,0,0,1
0,14.2,5.6,1,1,1,1,0
1,13.0,5.8,1,0,0,0,1
1,14.0,6.4,0,1,1,0,0
1,13.0,5.8,1,0,0,0,1
1,12.3,5.9,0,0,0,1,1
1,14.0,6.4,0,1,1,0,0
0,12.2,6.6,1,0,1,0,0
1,13.0,5.8,1,0,0,0,1
1,15.0,7.0,1,1,0,1,0
1,11.6,6.2,0,0,1,0,1
1,13.0,5.8,1,0,0,0,1
1,13.0,5.8,1,0,0,0,1
1,13.0,5.8,1,0,0,0,1
1,13.0,6.4,1,0,1,0,1
1,14.0,6.4,0,1,1,0,0
1,11.6,6.2,0,0,1,0,1
1,13.5,5.6,1,0,0,0,1
1,13.5,5.6,1,0,0,0,1
1,14.0,6.4,0,1,1,0,0
0,14.2,5.6,1,1,1,1,0
1,13.0,6.4,1,0,1,0,1
1,13.0,5.8,1,0,0,0,1
0,12.2,6.6,1,0,1,0,0
1,13.0,6.4,1,0,1,0,1
0,12.2,6.6,1,0,1,0,0
1,14.0,6.4,0,1,1,0,0
