long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
0,14.2,6.0,0,0,0,0,1
1,12.5,6.2,1,0,1,1,0
1,13.8,6.1,0,0,0,0,1
1,13.8,6.1,0,0,0,0,1
1,11.4,5.5,1,0,0,0,1
1,11.7,6.2,0,1,0,0,1
1,13.8,6.1,0,0,0,0,1
0,14.2,6.0,0,0,0,0,1
1,14.0,5.8,1,0,0,1,0
1,13.4,6.8,1,0,1,1,0
1,11.4,5.5,1,0,0,0,1
1,11.5,5.2,1,1,1,0,0
0,12.6,5.6,0,1,1,1,0
0,12.6,5.6,0,1,1,1,0
1,11.5,5.2,0,0,0,0,1
1,11.5,5.2,1,1,1,0,0
1,11.4,5.5,1,0,0,0,1
1,11.4,5.5,1,0,0,0,1
0,12.6,5.6,0,1,1,1,0
1,11.5,5.2,0,0,0,0,1
0,14.2,6.0,0,0,0,0,1
1,11.7,6.2,0,1,0,0,1
0,12.6,5.6,0,1,1,1,0
1,11.7,6.2,0,1,0,0,1
1,13.4,6.8,1,0,1,1,0
1,13.8,6.1,0,0,0,0,1
1,12.5,6.2,1,0,1,1,0
1,13.8,6.1,0,0,0,0,1
0,14.2,6.0,0,0,0,0,1
1,12.5,6.2,1,0,1,1,0
1,14.0,5.8,1,0,0,1,0
1,13.8,6.1,0,0,0,0,1
0,12.6,5.6,0,1,1,1,0
1,11.5,5.2,0,0,0,0,1
1,13.8,6.1,0,0,0,0,1
1,13.8,6.1,0,0,0,0,1
1,13.8,6.1,0,0,0,0,1
1,11.4,5.5,1,0,0,0,1
1,12.5,6.2,1,0,1,1,0
1,11.5,5.2,0,0,0,0,1
1,11.7,6.2,0,1,0,0,1
1,11.7,6.2,0,1,0,0,1
1,12.5,6.2,1,0,1,1,0
1,13.4,6.8,1,0,1,1,0
1,11.4,5.5,1,0,0,0,1
1,13.8,6.1,0,0,0,0,1
1,14.0,5.8,1,0,0,1,0
1,11.4,5.5,1,0,0,0,1
1,14.0,5.8,1,0,0,1,0
1,12.5,6.2,1,0,1,1,0
