long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
1,14.627494373540353,6.358758439689471,1,1,0,0,0
1,14.538867728968947,5.6052804765963264,0,1,0,0,0
0,13.427778929058341,6.169840611966663,1,1,0,0,0
1,14.415445465015143,5.21273937997981,0,1,1,0,0
1,13.931619447721882,5.131576697348784,0,1,0,0,0
1,14.49213216196031,5.110490450719586,0,1,1,0,0
1,14.183945583057751,5.723911572468846,1,1,0,1,0
0,14.112973354346353,6.394775601083766,1,1,0,0,0
1,13.94206905982894,5.9946553846151165,1,1,0,0,0
0,12.590165588639698,7.1,1,1,0,1,0
0,14.502882520781332,6.435780123922667,1,1,0,1,0
1,14.6,6.4,1,1,0,1,0
1,15.32763633774314,5.195477271108946,1,1,0,0,0
1,15.4,5.2,1,1,1,0,0
1,12.7,5.2,0,1,0,1,0
1,13.8,5.1,1,1,0,1,0
1,14.156893736272107,5.780116256406351,1,1,1,0,0
1,14.116484830793537,5.119780301924596,1,1,0,0,0
0,14.255269613792137,6.703084163216298,1,1,0,0,0
1,14.508615869247988,6.521845507669348,1,1,0,0,0
1,14.5,5.1,0,1,1,0,0
1,14.046508171009576,5.8316295201955315,1,1,1,0,0
1,14.136234400952212,6.06873885782301,1,1,0,0,0
1,14.537499388018492,6.298436505530052,1,1,0,1,0
1,13.806050105843582,5.148400846748649,1,1,0,0,0
1,14.3,6.8,1,1,0,0,0
0,13.73112255800067,6.720112741789226,1,1,0,1,0
1,14.081315888262688,6.307960748591048,1,1,0,0,0
1,14.420630006356674,6.639159991524434,1,1,0,0,0
0,11.8,7.1,1,1,0,1,0
1,13.848664595576707,5.103041537223544,1,1,0,0,0
0,11.9626289824632,7.080484522104416,1,1,0,0,0
1,14.443213710064684,6.145222278855112,1,1,0,1,0
0,13.7,5.5,1,1,0,1,0
1,14.575928035219347,6.382805739442391,1,1,0,0,0
0,12.7,7.1,1,1,1,1,0
1,13.009027960656118,5.171906549031262,0,1,0,1,0
0,12.788492502051918,6.9584119967169284,1,1,0,1,0
1,14.081145987120012,6.029389990800009,1,1,0,0,0
0,12.315563160370402,6.665841549161766,1,1,0,1,0
1,14.155786185530937,5.780633113418896,1,1,1,0,0
1,14.263728160831514,6.718388361870904,1,1,0,0,0
0,14.203862755634358,6.003862755634359,1,1,0,1,0
0,14.395020292366992,6.195020292366992,1,1,0,1,0
0,12.254340780899858,7.1,1,1,0,1,0
1,13.9,5.9,1,1,1,0,0
0,12.12107799402423,6.42216867928218,0,1,0,1,0
0,12.891602651883538,5.257480795565062,0,1,0,1,0
1,14.470601881132131,6.307572772237237,1,1,0,0,0
1,14.860264264610612,6.009603603084083,1,1,0,0,0
