long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
1,14.0,6.4,0,1,1,0,0
1,11.6,6.2,0,0,1,0,1
0,12.2,6.6,1,0,1,0,0
1,13.0,5.8,1,0,0,0,1
0,14.2,5.6,1,1,1,1,0
1,12.3,5.9,0,0,0,1,1
1,12.8,5.2,1,1,1,1,0
1,13.0,6.4,1,0,1,0,1
1,15.0,7.0,1,1,0,1,0
1,13.5,5.6,1,0,0,0,1
1,14.6,6.5,1,1,0,1,0
1,11.8,5.7,0,0,1,1,1
1,12.2,5.9,1,1,1,0,0
1,13.0,5.9,0,0,1,0,1
1,14.4,6.6,1,0,1,1,0
0,13.9,6.0,0,0,0,0,1
1,12.6,6.0,1,1,0,1,0
0,11.4,6.2,0,1,0,0,1
1,13.7,5.3,0,1,1,0,0
1,13.4,5.6,0,0,0,0,1
1,12.0,6.4,0,0,0,1,1
1,13.3,5.9,0,1,0,0,1
1,13.7,6.1,1,0,0,0,1
1,13.0,5.1,0,0,1,0,1
1,13.6,5.8,1,0,0,0,1
1,13.1,6.4,0,0,0,0,1
0,13.6,5.5,0,0,0,1,1
1,12.6,6.5,0,0,1,0,1
1,12.5,5.7,1,0,0,0,1
1,13.1,5.8,0,1,0,1,1
1,13.9,6.2,0,0,1,1,1
1,12.5,5.8,0,1,0,0,1
1,14.1,6.0,0,0,1,0,1
1,13.0,6.3,0,0,1,1,1
1,11.9,6.0,0,1,0,0,1
1,13.7,6.0,0,1,0,0,1
1,13.5,5.9,0,0,1,0,1
1,12.9,6.2,1,0,0,0,1
1,12.5,5.6,0,0,1,0,1
1,12.6,5.2,0,0,1,0,1
1,12.5,5.2,0,1,0,0,1
1,14.2,5.6,0,0,0,1,1
1,13.6,5.1,1,0,0,0,1
1,13.9,5.5,0,0,0,1,1
1,11.9,5.6,1,1,0,0,1
1,12.4,6.2,0,0,1,0,1
1,12.2,5.9,0,1,0,0,1
1,14.0,6.5,0,0,0,1,1
1,12.9,5.7,0,0,0,1,1
1,12.4,6.3,0,0,1,0,1
