long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
0,12.508897907718662,6.136653138422005,1,0,0,0,0
1,14.360931154397447,6.580465577198723,0,0,1,0,0
0,14.398070764044508,6.045659219100143,1,1,0,1,0
1,14.545730193645221,6.527134903177389,1,0,0,1,0
1,14.531264066149118,6.48281601653728,1,1,0,1,0
0,13.757926237117019,5.473693210604862,1,1,1,1,0
1,12.8,5.2,1,1,1,1,0
1,14.878154492330651,6.847693115413315,1,1,0,1,0
1,14.218854012879989,6.263586023919978,0,0,1,0,0
1,14.187026645653646,6.431171107608941,0,1,0,0,0
0,12.2,6.5453119645161815,1,0,1,0,0
1,14.559847506260398,6.73590850375624,0,1,0,0,0
1,14.560969044208832,6.493494840701472,0,1,0,0,0
1,13.7,5.3,0,1,1,0,0
1,14.99213216196031,6.994754774640207,1,0,0,1,0
1,14.044730386207862,6.407455064367977,0,1,0,0,0
1,15.0,7.0,1,1,0,1,0
1,14.581864080415755,6.509067959792122,1,0,0,1,0
1,14.4,6.6,1,0,1,1,0
1,13.116984065465775,5.533206373813689,0,1,1,0,0
0,14.09146078336835,6.034156866526599,0,1,1,0,0
0,14.2,5.6,1,1,1,1,0
1,12.6,6.0,1,1,0,1,0
1,13.573168197522714,5.285907577502524,0,1,1,0,0
1,14.882410282548513,6.9216068550323415,1,0,0,1,0
1,14.760840008475565,6.701050010594457,1,1,0,1,0
1,14.687959187293314,6.791972791528876,1,0,0,1,0
1,14.35793094017106,6.57896547008553,0,0,1,0,0
1,13.04973435327777,6.112433588319442,1,1,0,1,0
1,14.0,6.4,0,1,1,0,0
0,12.279121207698383,6.481318188452423,1,0,0,0,0
1,12.743813098062525,5.424747607749905,1,1,0,1,0
0,14.469982172516813,6.072468801904425,1,1,0,1,0
0,12.581909084435784,6.027136373346323,1,0,0,0,0
1,14.331790350525084,6.565895175262542,0,0,1,0,0
0,12.212166148894175,6.581750776658735,1,0,0,0,0
0,14.248815293937911,5.7098344113603,1,1,0,1,0
1,14.219207206168166,6.674669669236736,1,1,0,1,0
1,12.268504996339228,5.9171262490848076,1,1,0,0,0
1,14.6,6.5,1,1,0,1,0
0,12.2,6.6,1,0,1,0,0
1,14.218684111737312,6.509342055868656,0,0,1,0,0
0,14.972489183107825,6.951856070438694,1,1,0,1,0
1,12.2,5.9,1,1,1,0,0
0,14.212100211687162,5.660501058435811,1,0,1,1,0
0,14.010222892549333,6.359108429802667,0,1,1,0,0
0,14.217698500410384,5.688492502051919,1,0,1,1,0
0,14.852116435579578,6.741203762264262,1,1,0,1,0
0,14.457298669322563,6.178922005975769,1,1,0,1,0
0,12.685038408869877,5.468243712636955,1,0,1,0,0
