long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
1,12.827373835011898,5.521290760564809,1,1,1,1,0
1,13.7,6.360264264610612,1,0,1,1,0
0,13.4,7.1,0,1,0,1,0
1,12.978022717321364,5.638462113472173,1,1,1,1,0
1,13.184554534984857,6.357722732507572,1,1,1,1,0
1,13.022264542062103,6.555470915875793,0,1,1,1,0
1,14.24559224124727,6.9,1,0,1,1,0
0,13.562808824947474,6.557303916841751,0,1,0,1,0
1,13.7,6.763580701050167,1,0,1,1,0
1,15.4,5.1,1,1,1,1,0
1,13.96409149624376,6.452121994991681,1,1,1,1,0
1,13.214814047294439,6.822486717663889,0,1,1,1,0
0,12.895020292366992,6.331673430788998,1,1,1,1,0
1,13.7,6.159789997881108,1,1,1,1,0
1,13.669050330996303,6.079366887330869,1,1,1,1,0
1,13.7,6.1,1,1,1,1,0
1,13.103729944081417,5.702486629387611,1,1,1,1,0
1,13.878793504272997,6.084310085470414,1,1,1,1,0
0,13.684665661176,6.1511144627466665,0,1,0,1,0
1,13.136300635061486,6.430250529217906,1,0,1,1,0
0,13.152411544944366,6.951446926966619,0,1,0,1,0
1,13.492976014719986,6.874122001839998,0,0,1,1,0
1,13.387959187293314,6.256020406353343,1,1,1,1,0
1,14.085948003983846,6.9,1,0,1,1,0
0,12.765878143681523,6.665878143681523,0,1,1,1,0
1,13.7,6.130461376917337,1,1,1,1,0
1,14.137190580935663,6.682920774580883,1,1,1,1,0
1,13.202757494508843,6.365747501830386,1,1,1,1,0
1,13.1,6.4,1,1,1,1,0
1,13.582410282548512,6.158794858725743,1,1,1,1,0
1,14.221938088417666,6.867474203507361,1,1,1,1,0
1,13.7,6.209179144379638,1,0,1,1,0
0,13.242116513256079,7.005269907953647,0,1,0,1,0
1,13.533630990027024,5.989087326684683,1,1,1,1,0
1,13.659295439980514,6.168340897762624,1,1,1,1,0
1,14.3,6.9,1,1,1,1,0
1,15.317994291952253,5.234191158623587,1,1,1,1,0
1,12.9,6.8,0,1,1,1,0
0,13.373452249384425,7.038055248563656,0,1,0,1,0
1,13.7,6.821862308794893,1,0,1,1,0
1,14.279379219844737,6.875942423152192,1,1,1,1,0
1,13.629686811520804,6.145311964516182,1,1,1,1,0
1,13.7,6.9,1,0,1,1,0
1,12.956186901937476,6.687626196125048,0,1,1,1,0
1,12.8,5.5,1,1,1,1,0
1,14.470592525116425,5.701381307277607,1,1,1,1,0
0,13.33898088257761,7.063388529546566,0,1,0,1,0
0,12.2,6.1,1,1,1,1,0
1,15.057117816301648,5.66107993696094,1,1,1,1,0
1,13.7,6.2,1,1,1,1,0
