long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
1.0,13.2,6.1,0.0,1.0,0.0,1.0,0.0
0.0,14.0,5.9,1.0,1.0,1.0,0.0,0.0
0.0,11.9,5.5,0.0,0.0,0.0,0.0,1.0
1.0,12.9,6.3,1.0,0.0,1.0,1.0,0.0
1.0,13.4,5.6,0.0,1.0,0.0,0.0,1.0
1.0,14.2,6.0,1.0,1.0,0.0,1.0,0.0
0.0,12.3,6.7,0.0,0.0,0.0,1.0,1.0
0.0,15.1,5.8,1.0,1.0,1.0,0.0,0.0
1.0,13.0,5.7,1.0,0.0,1.0,0.0,1.0
1.0,14.3,6.2,0.0,1.0,1.0,1.0,0.0
0.0,13.5,5.8,1.0,0.0,0.0,1.0,0.0
0.0,14.2,6.3,1.0,1.0,1.0,0.0,0.0
1.0,13.7,6.1,0.0,1.0,0.0,0.0,1.0
1.0,12.9,5.4,0.0,0.0,1.0,1.0,1.0
0.0,11.8,5.9,1.0,0.0,1.0,0.0,0.0
0.0,14.0,6.1,1.0,1.0,0.0,1.0,0.0
1.0,12.7,5.5,0.0,0.0,0.0,0.0,1.0
1.0,13.1,5.7,0.0,1.0,1.0,1.0,1.0
0.0,12.3,5.6,1.0,0.0,0.0,1.0,0.0
1.0,14.1,6.4,0.0,1.0,1.0,0.0,1.0
