long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
1,15.0,5.5,1,1,1,1,0
1,13.6,6.5,0,1,1,1,0
1,12.4,6.3,0,1,1,1,1
0,11.8,5.3,0,1,0,0,1
0,11.8,5.3,0,1,0,0,1
1,14.8,6.4,0,0,1,0,0
1,13.0,5.6,1,0,0,1,1
0,13.7,5.1,1,1,1,1,0
0,13.4,6.5,0,1,0,0,1
1,11.8,5.2,0,1,0,0,1
1,13.1,6.2,0,0,1,0,1
1,15.0,5.5,1,1,1,1,0
1,15.4,5.7,0,0,0,1,0
1,13.1,6.2,0,0,1,0,1
1,14.8,6.4,0,0,1,0,0
0,14.3,5.8,1,1,1,0,0
0,13.7,6.3,0,0,0,0,1
0,13.3,5.9,0,0,0,0,1
1,13.7,5.5,1,1,1,0,0
0,11.6,5.8,0,0,1,1,0
1,13.0,5.6,1,0,0,1,1
0,13.7,5.1,1,1,1,1,0
0,15.3,5.3,1,0,0,1,0
0,13.7,5.1,1,1,1,1,0
0,13.3,5.9,0,0,0,0,1
1,13.6,6.5,0,1,1,1,0
1,13.6,6.5,0,1,1,1,0
1,12.4,6.3,0,1,1,1,1
0,13.4,6.5,0,1,0,0,1
0,11.8,5.3,0,1,0,0,1
0,13.7,6.3,0,0,0,0,1
0,13.7,5.1,1,1,1,1,0
0,13.7,5.1,1,1,1,1,0
0,13.7,5.1,1,1,1,1,0
0,14.3,5.8,1,1,1,0,0
1,14.8,6.4,0,0,1,0,0
1,12.4,6.3,0,1,1,1,1
1,15.4,5.7,0,0,0,1,0
1,13.0,5.6,1,0,0,1,1
1,12.4,6.3,0,1,1,1,1
0,12.8,6.2,0,1,0,0,1
0,11.8,5.3,0,1,0,0,1
1,12.0,5.4,1,1,0,0,1
0,13.4,6.5,0,1,0,0,1
0,12.8,5.7,1,1,1,1,0
1,12.4,6.3,0,1,1,1,1
1,12.4,6.3,0,1,1,1,1
1,11.8,5.2,0,1,0,0,1
0,13.3,5.9,0,0,0,0,1
1,13.1,6.2,0,0,1,0,1
