long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
0,12.1,6.3,0,0,0,0,1
0,15.2,5.4,1,1,1,1,0
0,14.0,5.6,0,0,0,0,1
1,11.4,5.5,1,0,0,0,1
1,11.4,5.5,1,0,0,0,1
0,13.0,6.2,0,0,0,1,1
1,14.6,5.3,1,1,0,1,0
0,15.1,6.8,1,1,1,1,0
1,11.7,5.2,0,1,0,1,0
0,13.2,5.4,1,1,0,1,0
1,12.8,6.3,0,0,1,0,1
0,12.1,6.3,0,0,0,0,1
1,12.2,5.2,1,0,0,0,1
1,12.8,6.3,0,0,1,0,1
0,13.0,6.2,0,0,0,1,1
0,11.9,5.8,0,1,0,0,1
0,14.2,5.2,1,0,0,0,1
0,12.1,6.3,1,1,1,0,0
1,12.8,6.1,1,0,0,0,1
1,14.1,6.4,1,1,0,0,1
1,14.6,5.3,1,1,0,1,0
0,15.1,6.8,1,1,1,1,0
1,14.8,5.2,1,1,1,0,0
0,15.1,6.8,1,1,1,1,0
0,12.1,6.3,1,1,1,0,0
0,15.2,5.4,1,1,1,1,0
0,15.2,5.4,1,1,1,1,0
0,14.0,5.6,0,0,0,0,1
1,11.7,5.2,0,1,0,1,0
1,11.4,5.5,1,0,0,0,1
0,14.2,5.2,1,0,0,0,1
0,15.1,6.8,1,1,1,1,0
0,15.1,6.8,1,1,1,1,0
0,15.1,6.8,1,1,1,1,0
0,11.9,5.8,0,1,0,0,1
0,13.0,6.2,0,0,0,1,1
0,14.0,5.6,0,0,0,0,1
1,12.2,5.2,1,0,0,0,1
1,14.6,5.3,1,1,0,1,0
0,14.0,5.6,0,0,0,0,1
0,13.2,5.9,1,1,1,0,0
1,11.4,5.5,1,0,0,0,1
1,14.6,5.1,1,1,1,1,0
1,11.7,5.2,0,1,0,1,0
1,13.1,6.3,1,1,1,1,0
0,14.0,5.6,0,0,0,0,1
0,14.0,5.6,0,0,0,0,1
0,13.2,5.4,1,1,0,1,0
0,12.1,6.3,1,1,1,0,0
1,12.8,6.3,0,0,1,0,1
