long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
1,13.343830146212868,5.912339707574264,0,1,1,1,0
0,11.979647253345782,5.506196337794377,1,0,1,0,0
1,12.86422854209013,6.491382833672103,0,1,1,0,0
0,13.544842414298625,5.444842414298625,0,0,0,0,1
0,11.9,5.4,1,0,1,1,0
0,14.725556465540985,6.736172940615665,1,1,1,1,0
0,12.758847402394261,6.341152597605739,0,0,0,0,1
1,11.460242797891247,5.701213989456239,0,0,0,0,1
1,11.5,5.379647253345782,0,1,0,0,1
0,12.512652754530865,6.216267827253969,1,1,1,0,0
0,13.504805892419704,5.404805892419704,0,0,0,0,1
0,14.647513521871218,6.865009014580813,1,1,1,0,0
0,12.143058167377063,6.153646812766398,0,0,0,0,1
0,13.099427004314665,6.970691862690283,1,1,1,0,0
1,11.425620694359447,5.5281034717972295,0,0,0,0,1
0,12.207557100553458,6.188953043094339,0,0,0,0,1
1,11.456560563448956,5.3434394365510425,0,0,0,0,1
0,14.939530037873936,6.151154068173084,1,0,1,1,0
1,12.581144947046337,6.2649159576370685,0,1,1,0,0
0,15.268396376939814,6.547171015518513,0,1,1,1,0
0,14.812696823555191,6.745855202617244,1,1,1,1,0
0,12.147466939465096,6.155300102299411,0,0,0,0,1
1,11.465133401270828,5.334866598729173,0,0,0,0,1
0,12.759907322728465,6.340092677271535,0,0,0,0,1
0,14.524600039693855,6.450799920612293,1,0,1,1,0
0,13.678585081733754,6.940471639422082,1,1,1,1,0
1,13.08341821157231,6.1637332787841,1,0,0,0,1
1,11.5,5.4132242650048275,0,1,0,0,1
0,14.681395942540881,6.137208114918239,1,0,1,1,0
0,14.920978405956804,6.7578864895507555,1,1,1,1,0
0,12.053529061959356,6.123790694204158,0,0,0,1,1
1,11.426478388075923,5.532391940379615,0,0,0,0,1
1,12.920748389226723,6.461961286417673,1,0,0,0,1
1,11.451325784704055,5.3486742152959454,0,0,0,0,1
0,12.077217896833453,5.515188068777698,0,1,0,0,1
1,12.537673128003064,6.230138502402451,0,1,1,0,0
0,15.29491457315914,6.759316585273108,0,1,1,1,0
0,13.186691286983189,5.964972302143913,0,0,0,0,1
1,12.976141936154175,6.58091354892334,0,1,1,0,0
0,13.2,7.1,1,1,1,1,0
0,12.681909857918772,5.313121126897914,1,0,1,1,0
0,14.407263644675789,6.685472710648425,1,0,1,1,0
1,15.0387246178807,6.290295687814741,0,1,1,0,0
1,14.967663093530193,6.41820643164565,0,1,1,0,0
0,12.712285860271257,6.472938963205901,1,1,1,0,0
0,12.496730306478405,6.195640408637873,1,0,1,0,0
0,11.523702546920214,5.3,0,1,0,0,1
1,13.358018653802347,5.660299134695698,1,0,0,0,1
1,12.678885861478985,6.050928448767513,1,1,1,0,0
0,14.8,5.9,1,0,1,1,0
