long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
0,13.3,5.9,0,0,0,0,1
0,13.179021594043197,5.447318937304535,1,1,1,1,0
0,12.81626782725397,5.696384927276896,1,1,1,0,0
0,13.072938963205901,5.639346897065356,1,1,1,0,0
0,13.082802817244787,6.030318309653129,0,0,0,0,1
0,11.848058924197034,5.34325303177733,0,1,0,0,1
1,12.613987913501028,6.269430298071282,0,0,1,0,1
0,12.867811630405516,5.654792246396323,1,1,1,1,0
1,15.0,5.5,1,1,1,1,0
1,11.836866734866275,5.2368667348662745,0,1,0,0,1
0,13.119271606326256,5.719271606326257,0,0,0,0,1
0,13.125667006354137,6.004599796187519,0,0,0,0,1
1,11.835764541844267,5.235764541844266,0,1,0,0,1
0,12.928103471797229,6.123137916921663,0,0,0,0,1
0,12.776209305795842,6.20594767355104,0,1,0,0,1
0,11.759294506691564,5.786725457775703,0,0,1,1,0
0,15.354144797382757,5.5165791895310266,0,0,0,1,0
0,14.060707459133123,5.680353729566561,1,1,1,0,0
1,15.38910453298632,5.712711378182629,0,0,0,0,0
0,15.083718022724362,5.4441879848504255,1,0,0,1,0
0,13.353098168897189,5.9530981688971885,0,0,0,0,1
1,11.805267232648937,5.205267232648937,0,1,0,0,1
0,14.110378261638886,5.705189130819442,1,1,1,0,0
0,11.8,5.20345806487112,0,1,0,0,1
0,12.468788731020856,6.1040760558573,0,0,1,1,0
1,15.371370323385012,5.733401289384155,0,0,0,0,0
0,14.269487438954831,5.784743719477415,1,1,1,0,0
0,13.7,5.314130474824156,1,1,1,0,0
1,15.21309994045922,5.918050069464244,0,0,0,0,0
0,13.056628923520273,6.046022645887837,0,0,0,0,1
1,15.237074250508154,5.890080041073819,0,0,0,0,0
0,13.570691862690282,5.528735141624382,1,1,1,0,0
1,12.934355096102738,6.223663557699609,0,0,1,0,1
1,11.8,5.2,0,1,0,0,1
1,13.617495492709594,6.3250450729040635,0,1,1,0,0
0,14.404350085862742,5.7552785346302535,1,1,1,0,0
0,13.680030892423844,6.313312738384103,0,0,0,0,1
1,14.338541700109612,5.5,1,1,1,0,0
0,13.375482843336552,5.975482843336552,0,0,0,0,1
0,11.928270643740767,5.364135321870384,0,1,0,0,1
1,14.97790608618868,6.192442899446541,0,0,0,0,0
0,13.7,5.37097969430456,1,1,1,0,0
0,13.090018465237392,6.345009232618696,0,1,0,0,1
0,12.79346061295681,5.700544948920266,0,0,1,1,0
0,13.680384199201912,6.313077200532058,0,0,0,0,1
0,15.363827059384336,5.55530823753734,0,0,0,1,0
0,13.220564835772231,5.820564835772232,0,0,0,0,1
0,12.248424142986249,5.703581728687623,0,1,0,0,1
1,14.897373936455605,6.28639707413513,0,0,0,0,0
0,11.8,5.22965101436478,0,1,0,0,1
