long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
1,13.191280817275745,5.101089897840532,1,1,0,0,0
0,13.807900848973405,5.602633616324468,0,0,0,0,1
1,12.52807539707368,6.467306998669855,0,0,1,0,1
0,13.741353218703836,5.843458712518466,0,0,0,0,1
1,11.5,5.1,0,0,0,0,1
0,13.269681690346872,6.1565605634489575,0,0,0,0,1
0,13.382156979346881,6.19405232644896,0,0,0,0,1
0,13.183718022724362,6.716281977275639,1,1,1,1,0
1,13.267905024161035,6.0867757349951725,0,1,0,0,1
0,14.292465374399388,5.769861497597549,1,1,1,0,0
0,11.40345806487112,5.196541935128879,0,0,0,0,1
0,11.706654356508405,5.948336410872899,0,0,0,1,1
0,14.47126485837562,5.971264858375618,1,0,1,0,0
1,13.30707820442992,6.120352746654218,0,1,0,0,1
1,11.55767070903644,5.124029462098516,0,0,0,0,1
0,14.507263644675788,6.0090795558447345,1,0,1,1,0
0,13.29540020381248,6.165133401270827,0,0,0,0,1
0,13.06774492357614,6.4451941593375395,1,1,1,1,0
0,13.14469176246266,5.989383524925319,1,1,1,1,0
0,14.257886489550756,5.631545958203024,1,1,1,0,0
0,13.384743719477417,6.515256280522584,1,1,1,1,0
1,14.050928448767513,5.355278534630254,1,1,0,0,0
0,12.802482777437783,5.728103471797229,0,0,0,0,1
0,14.360653102934645,5.860653102934644,1,0,1,0,0
0,13.634355096102738,5.7183177884980445,0,0,0,0,1
0,14.624600039693853,6.155750049617317,1,0,1,1,0
0,13.313987913501027,5.947151490356409,0,0,0,0,1
0,14.1,5.7,0,0,0,1,1
0,14.303615072723105,5.803615072723104,1,0,1,0,0
0,13.062030965999144,5.514314838307494,1,0,1,0,0
0,13.159528360577918,6.0190567211558355,1,1,1,1,0
1,12.526779938887431,6.466718154039741,0,0,1,0,1
0,13.305189130819443,6.594810869180558,1,1,1,1,0
0,13.8536468127664,5.6178822709221325,0,0,0,0,1
0,14.78139594254088,6.3517449281761005,1,0,1,1,0
0,13.353005790565664,5.581462874745923,1,0,1,0,0
0,13.855300102299411,5.618433367433137,0,0,0,0,1
0,13.592442899446542,5.748255071823899,0,0,0,0,1
0,13.183420810468974,6.066841620937947,1,1,1,1,0
0,13.253977354112163,6.1513257847040546,0,0,0,0,1
1,11.6,5.3,1,1,1,0,0
0,13.053532618706038,6.288858805766427,1,1,1,1,0
0,14.465009014580813,5.965009014580812,1,0,1,0,0
1,11.812392675588752,5.273450915551406,1,1,0,0,0
0,12.2081521117146,5.386878873102086,1,0,1,0,0
1,12.162670776803726,6.3012139894562385,0,0,1,0,1
0,13.098237184632248,5.303525630735503,1,0,0,0,0
0,14.089023137679527,5.751313031772198,1,0,1,0,0
1,11.791262268835151,6.132391940379614,0,0,1,0,1
1,12.038108971583496,5.324212071493124,0,0,0,0,1
