long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
1.0,13.0,5.9,1.0,1.0,1.0,1.0,0.0
1.0,13.0,6.5,1.0,1.0,0.0,1.0,0.0
1.0,13.4,5.9,1.0,0.0,1.0,1.0,0.0
0.0,13.6,6.0,1.0,1.0,0.0,0.0,0.0
0.0,14.2,5.8,1.0,0.0,1.0,1.0,0.0
0.0,13.9,6.2,1.0,0.0,1.0,1.0,0.0
1.0,14.4,6.6,1.0,0.0,1.0,1.0,0.0
0.0,13.8,6.1,1.0,1.0,1.0,0.0,0.0
0.0,13.6,6.4,1.0,1.0,0.0,0.0,0.0
0.0,14.1,6.3,1.0,0.0,1.0,1.0,0.0
0.0,14.1,5.9,1.0,1.0,1.0,1.0,0.0
1.0,12.1,5.3,0.0,1.0,1.0,1.0,0.0
1.0,13.9,6.3,1.0,1.0,1.0,1.0,0.0
0.0,13.8,6.1,1.0,1.0,0.0,1.0,0.0
0.0,12.7,6.5,0.0,1.0,1.0,1.0,0.0
1.0,12.6,6.4,0.0,1.0,0.0,1.0,0.0
0.0,13.2,6.7,1.0,1.0,0.0,0.0,0.0
1.0,12.6,6.7,0.0,1.0,1.0,1.0,0.0
0.0,13.2,5.4,1.0,0.0,1.0,0.0,0.0
1.0,14.5,6.6,1.0,1.0,1.0,1.0,0.0
1.0,12.0,5.3,1.0,1.0,0.0,1.0,0.0
1.0,13.0,5.9,1.0,0.0,1.0,1.0,0.0
0.0,14.4,6.1,1.0,1.0,0.0,0.0,0.0
0.0,13.8,6.8,1.0,0.0,1.0,1.0,0.0
0.0,12.1,6.2,1.0,0.0,1.0,1.0,0.0
0.0,14.6,5.8,1.0,1.0,1.0,1.0,0.0
0.0,13.0,6.5,1.0,1.0,1.0,1.0,0.0
0.0,13.0,5.5,1.0,0.0,1.0,0.0,0.0
0.0,13.3,5.9,1.0,0.0,1.0,1.0,0.0
1.0,14.5,5.9,1.0,0.0,0.0,1.0,0.0
0.0,14.0,6.5,1.0,0.0,1.0,0.0,0.0
0.0,14.1,6.7,1.0,1.0,1.0,1.0,0.0
0.0,14.2,5.2,1.0,0.0,1.0,1.0,0.0
0.0,14.2,5.8,0.0,1.0,0.0,0.0,0.0
1.0,14.0,6.1,1.0,1.0,1.0,1.0,0.0
0.0,14.0,5.8,1.0,1.0,1.0,1.0,0.0
0.0,13.2,6.2,1.0,0.0,0.0,0.0,0.0
0.0,14.4,6.6,1.0,1.0,1.0,1.0,0.0
0.0,14.2,5.9,1.0,0.0,1.0,1.0,0.0
0.0,14.4,6.4,1.0,1.0,0.0,1.0,0.0
1.0,13.9,5.7,1.0,0.0,1.0,0.0,0.0
1.0,13.0,6.7,1.0,0.0,1.0,1.0,0.0
0.0,12.4,6.5,0.0,1.0,1.0,0.0,0.0
0.0,13.8,6.2,1.0,0.0,1.0,1.0,0.0
0.0,13.8,6.0,1.0,1.0,0.0,1.0,0.0
0.0,13.3,5.8,1.0,1.0,0.0,0.0,0.0
0.0,13.0,5.5,1.0,1.0,0.0,0.0,0.0
0.0,13.0,6.8,1.0,0.0,1.0,1.0,0.0
1.0,11.9,6.2,1.0,0.0,1.0,1.0,0.0
1.0,14.5,6.3,1.0,0.0,1.0,1.0,0.0
0.0,14.4,5.4,1.0,1.0,0.0,0.0,0.0
1.0,14.1,6.2,1.0,0.0,0.0,1.0,0.0
1.0,13.3,5.3,1.0,1.0,0.0,1.0,0.0
1.0,13.5,6.8,1.0,0.0,1.0,1.0,0.0
1.0,12.0,6.0,1.0,0.0,0.0,1.0,0.0
0.0,13.3,5.8,1.0,1.0,0.0,0.0,0.0
0.0,12.1,6.0,0.0,1.0,1.0,0.0,0.0
0.0,13.2,6.7,0.0,1.0,1.0,0.0,0.0
0.0,14.0,5.9,1.0,0.0,1.0,1.0,0.0
1.0,13.3,5.8,0.0,1.0,1.0,0.0,1.0
1.0,11.8,5.6,0.0,0.0,0.0,1.0,1.0
1.0,14.1,6.3,0.0,1.0,1.0,1.0,1.0
1.0,13.4,6.7,0.0,1.0,0.0,1.0,1.0
0.0,13.9,5.4,0.0,1.0,1.0,0.0,1.0
1.0,13.0,6.6,0.0,1.0,0.0,0.0,1.0
0.0,14.4,6.0,0.0,0.0,1.0,0.0,1.0
1.0,13.2,5.2,1.0,0.0,1.0,1.0,1.0
1.0,12.2,5.9,0.0,0.0,1.0,0.0,1.0
1.0,14.2,6.0,0.0,1.0,0.0,0.0,1.0
0.0,14.0,5.9,1.0,0.0,0.0,0.0,1.0
1.0,12.7,6.4,0.0,0.0,0.0,1.0,1.0
1.0,13.5,5.2,0.0,0.0,0.0,0.0,1.0
1.0,13.0,6.3,0.0,0.0,1.0,0.0,1.0
0.0,13.2,6.5,0.0,0.0,0.0,0.0,1.0
1.0,14.5,5.4,0.0,1.0,0.0,0.0,1.0
0.0,12.8,5.6,0.0,1.0,1.0,1.0,1.0
1.0,12.6,5.5,0.0,0.0,0.0,1.0,1.0
1.0,13.4,6.0,1.0,0.0,0.0,0.0,1.0
1.0,12.7,6.0,0.0,0.0,0.0,0.0,1.0
1.0,14.2,6.0,0.0,1.0,0.0,0.0,1.0
1.0,13.4,5.7,0.0,0.0,0.0,1.0,1.0
0.0,12.4,6.0,0.0,0.0,0.0,0.0,1.0
1.0,12.6,6.4,0.0,1.0,0.0,1.0,1.0
0.0,12.8,6.2,0.0,0.0,1.0,0.0,1.0
1.0,12.1,5.6,0.0,1.0,0.0,1.0,1.0
1.0,11.9,6.6,1.0,0.0,0.0,0.0,1.0
1.0,14.0,6.3,0.0,0.0,1.0,1.0,1.0
1.0,13.9,5.3,0.0,1.0,1.0,0.0,1.0
0.0,12.7,5.9,0.0,0.0,1.0,0.0,1.0
1.0,11.9,5.8,0.0,0.0,0.0,1.0,1.0
0.0,12.7,5.5,0.0,1.0,0.0,0.0,1.0
1.0,13.3,5.4,1.0,1.0,0.0,0.0,1.0
1.0,12.1,5.6,0.0,0.0,1.0,1.0,1.0
1.0,13.9,5.2,0.0,1.0,0.0,0.0,1.0
1.0,11.8,5.3,1.0,0.0,0.0,0.0,1.0
1.0,12.6,5.9,0.0,1.0,0.0,1.0,1.0
1.0,14.1,6.1,0.0,0.0,1.0,0.0,1.0
1.0,12.7,6.6,0.0,1.0,1.0,0.0,1.0
1.0,13.5,6.3,0.0,0.0,0.0,1.0,1.0
0.0,13.9,5.4,0.0,0.0,1.0,0.0,1.0
1.0,12.2,5.8,0.0,0.0,0.0,0.0,1.0
1.0,13.5,5.5,0.0,1.0,0.0,1.0,1.0
1.0,11.8,6.4,0.0,1.0,0.0,0.0,1.0
1.0,12.1,5.9,0.0,1.0,0.0,0.0,1.0
1.0,12.0,6.6,0.0,1.0,0.0,1.0,1.0
1.0,11.8,5.2,0.0,0.0,1.0,0.0,1.0
0.0,13.2,6.0,0.0,1.0,0.0,0.0,1.0
1.0,14.1,5.6,0.0,0.0,0.0,1.0,1.0
0.0,11.9,5.3,0.0,0.0,0.0,0.0,1.0
1.0,13.3,5.9,1.0,1.0,0.0,0.0,1.0
1.0,13.4,6.3,1.0,1.0,0.0,0.0,1.0
1.0,13.9,6.0,0.0,0.0,0.0,0.0,1.0
1.0,12.6,5.2,0.0,0.0,0.0,1.0,1.0
0.0,12.4,6.0,0.0,1.0,0.0,0.0,1.0
1.0,12.0,6.2,1.0,1.0,0.0,0.0,1.0
1.0,11.9,5.8,0.0,0.0,0.0,1.0,1.0
0.0,14.2,6.3,1.0,0.0,0.0,1.0,1.0
1.0,14.0,5.6,0.0,0.0,1.0,0.0,1.0
0.0,13.3,6.7,1.0,0.0,0.0,0.0,1.0
1.0,12.7,6.2,0.0,0.0,0.0,0.0,1.0
